Date,Quantity,UnitPrice,ShippingAddress,ItemsInCart,TotalPrice,Feature_CartDensity,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_SAVE10,CouponCode_WINTER15
2023-10-06,3.0,573.22,177 Main St,5.0,1719.66,1.6666666666666667,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2024-07-09,1.0,123.28,895 Main St,3.0,123.28,3.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-01-08,1.0,70.82,128 Main St,1.0,70.82,1.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2023-05-21,2.0,646.69,404 Main St,7.0,1293.38,3.5,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
2023-12-23,2.0,513.42,401 Main St,5.0,1026.84,2.5,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
2025-03-23,4.0,693.07,530 Main St,8.0,2772.28,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
2023-11-30,3.0,491.43,213 Main St,6.0,1474.29,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2025-03-15,2.0,599.74,440 Main St,2.0,1199.48,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-02-25,2.0,650.25,996 Main St,6.0,1300.5,3.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2024-10-08,3.0,209.48,123 Main St,4.0,628.44,1.3333333333333333,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-08-21,5.0,209.2,930 Main St,6.0,1046.0,1.2,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2023-06-09,4.0,197.36,557 Main St,9.0,789.44,2.25,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2023-06-28,4.0,648.91,615 Main St,6.0,2595.64,1.5,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
2024-04-23,2.0,441.54,397 Main St,2.0,883.08,1.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
2025-05-03,2.0,464.92,782 Main St,2.0,929.84,1.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2024-12-26,5.0,506.45,344 Main St,7.0,2532.25,1.4,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2023-06-17,4.0,255.86,155 Main St,7.0,1023.44,1.75,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-09-19,2.0,125.23,272 Main St,3.0,250.46,1.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17,5.0,38.11,428 Main St,6.0,190.55,1.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2025-06-08,3.0,161.97,904 Main St,4.0,485.91,1.3333333333333333,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-06-03,4.0,347.17,997 Main St,8.0,1388.68,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
2023-04-24,4.0,276.32,129 Main St,5.0,1105.28,1.25,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
2024-07-25,4.0,314.76,850 Main St,8.0,1259.04,2.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2024-01-08,3.0,475.69,884 Main St,3.0,1427.07,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2023-03-12,1.0,372.8,903 Main St,6.0,372.8,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-30,2.0,63.21,282 Main St,4.0,126.42,2.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2023-03-20,1.0,634.94,462 Main St,5.0,634.94,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2024-04-08,4.0,77.47,474 Main St,7.0,309.88,1.75,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
2024-02-25,3.0,84.31,912 Main St,3.0,252.93,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-05-06,4.0,234.45,362 Main St,9.0,937.8,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2023-10-13,1.0,356.81,563 Main St,1.0,356.81,1.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
2023-03-19,4.0,209.99,168 Main St,8.0,839.96,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2023-03-16,3.0,659.88,609 Main St,3.0,1979.64,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-20,2.0,336.32,562 Main St,3.0,672.64,1.5,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
2023-10-14,2.0,531.49,562 Main St,7.0,1062.98,3.5,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
2024-05-20,3.0,588.44,858 Main St,8.0,1765.32,2.6666666666666665,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2024-05-24,3.0,251.48,359 Main St,4.0,754.44,1.3333333333333333,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-24,1.0,684.65,250 Main St,1.0,684.65,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-10,1.0,195.86,267 Main St,3.0,195.86,3.0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
2023-05-28,3.0,50.34,393 Main St,3.0,151.02,1.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2023-06-07,5.0,678.19,766 Main St,8.0,3330.4075,1.6,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
2023-04-14,3.0,554.25,843 Main St,6.0,1662.75,2.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True
2023-05-09,4.0,576.87,888 Main St,5.0,2307.48,1.25,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2023-10-16,4.0,408.36,156 Main St,4.0,1633.44,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2024-07-22,5.0,190.11,325 Main St,7.0,950.55,1.4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2025-03-15,3.0,602.75,920 Main St,6.0,1808.25,2.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-08-17,3.0,646.79,447 Main St,5.0,1940.37,1.6666666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-06-11,4.0,418.71,239 Main St,8.0,1674.84,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-02-16,2.0,323.45,533 Main St,5.0,646.9,2.5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-07-18,1.0,694.5,195 Main St,3.0,694.5,3.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
2024-12-02,2.0,337.32,948 Main St,4.0,674.64,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-09,2.0,467.91,432 Main St,5.0,935.82,2.5,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
2024-06-08,4.0,38.28,950 Main St,4.0,153.12,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2023-12-28,2.0,73.41,562 Main St,2.0,146.82,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2023-09-24,3.0,668.33,799 Main St,4.0,2004.99,1.3333333333333333,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
2024-07-29,4.0,410.21,841 Main St,5.0,1640.84,1.25,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2023-12-18,4.0,294.41,188 Main St,4.0,1177.64,1.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2025-03-01,3.0,501.82,568 Main St,4.0,1505.46,1.3333333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-06-24,2.0,552.83,904 Main St,3.0,1105.66,1.5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2025-02-16,3.0,498.66,382 Main St,6.0,1495.98,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-23,4.0,695.1,484 Main St,8.0,2780.4,2.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2023-04-03,1.0,381.61,114 Main St,5.0,381.61,5.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-16,5.0,507.94,292 Main St,9.0,2539.7,1.8,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2025-05-12,3.0,571.53,821 Main St,6.0,1714.59,2.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2024-10-03,5.0,421.44,286 Main St,5.0,2107.2,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2025-01-02,2.0,588.3,234 Main St,2.0,1176.6,1.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2024-06-25,1.0,355.15,442 Main St,2.0,355.15,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-07-25,2.0,695.29,957 Main St,6.0,1390.58,3.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2023-02-20,4.0,302.65,119 Main St,8.0,1210.6,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2023-01-29,2.0,608.04,962 Main St,4.0,1216.08,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-11-09,2.0,344.18,533 Main St,7.0,688.36,3.5,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-12-16,4.0,696.71,276 Main St,4.0,2786.84,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-11,3.0,198.63,593 Main St,8.0,595.89,2.6666666666666665,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2023-08-13,4.0,534.57,667 Main St,6.0,2138.28,1.5,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
2023-07-19,4.0,690.78,980 Main St,9.0,2763.12,2.25,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-05-29,3.0,301.55,242 Main St,5.0,904.65,1.6666666666666667,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2023-04-20,4.0,27.42,661 Main St,4.0,109.68,1.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
2024-02-23,4.0,466.7,874 Main St,8.0,1866.8,2.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2024-09-04,1.0,541.64,449 Main St,5.0,541.64,5.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2023-10-16,1.0,11.39,826 Main St,6.0,11.39,6.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-03-11,2.0,224.37,251 Main St,3.0,448.74,1.5,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
2024-06-11,3.0,306.29,966 Main St,7.0,918.87,2.3333333333333335,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
2024-01-08,5.0,315.57,340 Main St,6.0,1577.85,1.2,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2023-07-14,3.0,223.79,617 Main St,3.0,671.37,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
